"atletas.atleta_id","nome","atletas.posicao_id","partidas","faltas_cometidas","finalizações_defendidas","finalizações_fora","faltas_sofridas","gols","impedimentos","roubadas","cartoes_amarelos","passes_errados","assistencias","jogos_sem_sofrer_gols","defesas_dificeis","finalizacoes_trave","gols_sofridos","cartos_vermelhos","gols_contra","penaltis_perdidos","defesas_penalti"
101678,"Demethryus Maciel Areias Nascimento","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101686,"Guilherme Ribeiro Rend","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101708,"Felipe Jonatan Rocha Andrade","lat",38,10,0,6,14,0,0,28,1,27,0,6,0,0,0,0,0,0,0
101709,"Alan Rodrigues Uchoa","zag",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101715,"Alerrandro Barra Mansa Realino de Souza","ata",38,4,0,2,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0
101716,"Bruno Roberto Pereira da Silva","mei",38,2,0,3,3,0,0,1,1,6,0,0,0,0,0,0,0,0,0
101717,"Marrony da Silva Liberato","mei",24,6,1,2,9,1,0,7,1,6,0,0,0,0,0,0,0,0,0
101718,"Lucas Santos da Silva","mei",38,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
101719,"Rafael de Carvalho França","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101720,"Matheus dos Santos Miranda","zag",30,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
101721,"João Pedro Soares Borges","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101722,"Marcelo Henrique de Sousa Cunha","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101725,"Matheus Santos Soares","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101757,"João Pedro Ribeiro","lat",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101758,"Flávio Henrique Alves Almeida Souza","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101759,"Miullen Natha Felicio Carvalho","ata",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101796,"Gonzalo Rodrigo Carneiro Méndez","ata",38,13,1,4,6,1,3,5,2,4,0,0,0,0,0,0,0,0,0
101797,"Natanael de Sousa Santos Júnior","ata",38,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101803,"Carlos Augusto Zopalato Neves","lat",38,9,0,1,5,0,1,15,1,11,0,3,0,0,0,0,0,0,0
101820,"Mayksilvan da Silva Ferreira","lat",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101837,"Lucas Paes Souza","gol",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101850,"Carlos Henrique França Freires","ata",2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101857,"Brenner Alves Sabino","ata",38,6,0,1,4,0,2,1,2,0,0,0,0,0,0,0,0,0,0
101877,"Tiago Cunha Rodrigues Serra","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101885,"Jonas Gabriel da Silva Nunes","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101911,"Gabriel Calabres Nunes","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101912,"Guilherme Nunes da Silva","mei",38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101957,"Thiago Larghi","tec",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101960,"Vitor Hugo Naum Dos Santos","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102063,"Richard Alexandre Birkhuen Rodrigues","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102076,"Maurício Fontana Gomes","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102107,"Rodrigo Porto Bezerra","ata",24,3,0,0,6,0,0,4,0,0,1,0,0,0,0,0,0,0,0
102137,"Vitor Eudes de Souza Costa","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102146,"Matheus Bezerra Lira","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102253,"Lucas Halter","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102290,"Gabriel José Ferreira Mesquita","gol",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102294,"Warley Armentano dos Santos","mei",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102295,"Luan Silva dos Santos","mei",38,9,1,6,12,1,0,7,2,4,0,0,0,0,0,0,0,0,0
102299,"Mikael Filipe Viana","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102301,"Bruno da Silva Costa Leite","mei",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102302,"Rafael Elias da Silva","ata",38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102336,"Ronaldo dos Santos Ramos Filho","lat",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102340,"Carlos de Menezes Júnior","zag",38,1,0,0,2,0,0,4,0,1,0,1,0,0,0,0,0,0,0
102342,"Marcelo de Souza dos Santos Júnior","ata",38,4,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0
102352,"Ángelo Giovanni Araos Llanos","mei",23,22,0,3,14,0,0,15,1,23,1,0,0,0,0,1,0,0,0
102384,"Lucas Ribeiro De Oliveira","ata",38,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
102413,"Luis David da Conceição Martins","ata",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102553,"Leonardo Xavier da Silva","zag",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102594,"Kevin Kesley De Souza","lat",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102597,"Jonathan Silva Vieira","lat",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102598,"Hélio Júnio Nunes de Castro","ata",13,8,1,5,8,1,0,9,0,14,0,0,0,0,0,0,0,0,0
102599,"Thiago Beserra dos Santos","mei",36,18,0,1,12,0,0,16,1,17,0,0,0,0,0,0,0,0,0
102607,"Nathan Otávio Ribeiro","zag",9,4,0,0,1,0,0,6,1,2,0,1,0,0,0,0,0,0,0
102609,"Fernando Augusto de Castro Ribeiro","gol",35,0,0,0,0,0,0,0,0,2,0,0,2,0,4,0,0,0,0
102655,"Diego Washington Ferreira Lopes","gol",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102686,"Yago Rafael Valadares Darub","gol",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102700,"Carlos Gabriel Moreira de Oliviera","lat",27,5,0,1,1,0,0,4,1,6,0,1,0,0,0,0,0,0,0
102719,"Matheus Celestino Moresche Rodrigues","mei",32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
102771,"Rodrigo Fernandes Nóbrega","mei",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102849,"Jown Anderson Cardona Agudelo","mei",27,7,0,2,7,0,0,10,2,18,0,0,0,0,0,0,0,0,0
102850,"Eronildo dos Santos Rocha","ata",7,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
102852," Eduardo Feitoza Sampaio","mei",27,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0
102878,"Miguel David Terans Pérez  ","mei",27,24,1,7,11,1,0,14,2,23,1,0,0,0,0,0,0,0,0
102887,"Bruno Amorim Lazaroni","tec",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102889,"Nicolás Omar Freire","zag",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102892,"Yann Del Pino Rolim","mei",27,4,0,6,7,0,0,9,0,22,1,0,0,0,0,0,0,0,0
102894,"Agustín Doffo","mei",27,27,3,16,40,3,2,17,4,26,0,0,0,1,0,0,0,0,0
102902,"Gabriel Barbosa Avelino","ata",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102903,"Matheus Felipe Camargo Iacovelli","ata",27,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
102905,"Mateus William Sabino Silva","zag",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102909,"Luan Vinicius da Silva Santos ","mei",26,13,0,0,5,0,1,11,1,9,1,0,0,0,0,0,0,0,0
102911,"José Ricardo Araújo Fernandes","mei",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102912,"César Nunes da Costa","lat",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102914,"Paulo Ricardo Fales","zag",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102915,"Ruan Marvyn Vital Ferreira","zag",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102956,"Goldeson Cassemiro Marques","ata",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102957,"Mateus Rodrigues Dos Santos ","lat",24,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0
103006,"João Burse","tec",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103056,"Gabriel Nascimento Rezende Brazão","gol",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103069,"Matias Antonini Lui","zag",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103076,"Mateus Gonçalves Martins","ata",22,14,3,0,10,3,2,9,1,26,1,0,0,1,0,0,0,0,0
103077,"Matheus Victor de Araujo Rocha","lat",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103088,"Lucas Ribeiro dos Santos","zag",19,17,0,0,9,0,0,26,4,25,0,6,0,0,0,1,0,0,0
103093,"Martín Rea Zuccotti","zag",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103099,"Éderson José dos Santos Lourenço da Silva","mei",20,2,0,0,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0
103261,"Rodrigo dos Santos Freitas","zag",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103295,"Eric dos Santos Rodrigues","mei",16,10,1,8,22,1,3,19,2,30,3,0,0,1,0,0,0,0,0
103311,"Gabriel Pereira Minas","mei",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103345,"Kendy Renato Ikegami Leira","mei",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103444,"Kennidy Caetano de Andrade","lat",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103445,"Kaio Jorge Pinto Ramos","ata",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103446,"Yuri Cesar Santos de Oliveira Silva","mei",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103455,"Antony Matheus do Santos","ata",13,1,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0
103490,"Bruno de Andrade Ritter","mei",12,0,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0
103515,"Ramon Rodrigo de Carvalho","mei",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103523,"Ignácio da Silva Oliveira","zag",11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103559,"Andrey Nunes dos Santos","ata",11,20,1,3,12,1,1,9,1,8,2,0,0,0,0,2,0,0,0
103576,"Rafael Bilu Mudesto","ata",9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103577,"Victor Alexandre de Souza","lat",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103578,"Gustavo Martini Rissi ","zag",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103645,"Marcos Paulo Costa do Nascimento","ata",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103662,"Dênis De Oliveira Aguiar Junior ","gol",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103684,"Kaique Rocha Lima","zag",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103704,"Keslley dos Santos Lopes","lat",5,9,1,2,0,1,1,2,1,8,0,0,0,0,0,0,0,0,0
103705,"Bruno Luiz Rodrigues Lucio","mei",1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
103708,"Lucas Silva Melo","zag",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103724,"Francisco Anderson de Jesus dos Santos","mei",3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
103746,"Fábio Moreno","tec",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103764,"Gabriel Veron Fonseca de Souza","ata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103765,"Fabricio do Nascimento Biato","ata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103766,"Gabriel Silva Vieira","mei",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103767,"Gabriel Vinícius Menino","mei",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103772,"Everton Morelli Casimiro","mei",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103773,"Lucas Luan Martins Pinto","lat",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103774,"Márcio Adriano Corrêa da Silva Filho","mei",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103776,"Alejandro Santana Viniegra","ata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
